id,sentence,label
229077ef-d1d0-4227-b566-a70a6af0cfc6,"""Група за автентични народни танци от село Козичено,община Поморие"" – обяви водещият,и бабите се впуснаха в следващото още по–сложно и ударно ритмично хоро на младите невясти.",OBJ
df6fcd3b-c56b-415e-abba-0265532ca23a,"Ние реално всеки месец имахме някакво мероприятие, което бяха оценили, че е важно за обществото.",OBJ
7c006f33-677a-4146-a28c-cb0068856111,"Така, че в този случай туристите не просто се наслаждават на това което сме направили, но са и наши партньори в опазването на културно-историческото наследство.",SUBJ
ccec4ef5-8337-4ee3-8383-8d2301c7571b,"Другият много важен момент е, че Исторически музей – Петрич работи 7 дни в седмица и използва всички възможности за присъствие в медиите и социалните мрежи, което дава възможност за допълнителни уговорки ако да кажем някоя група иска да посети музея във време което е различно от посоченото, но ние веднага реагираме.",OBJ
46f9d493-7a76-49d3-b613-cb045608b6df,"Тази тенденция, която се предвижда да нараства през следващите години, се усилва от два фактора, стабилни след 1990 г., взаимно свързани и представляващи основополагащ камък на събитията в региона поради ужасно ниската раждаемост на българското християнско население (спрямо възпроизводството на турци, цигани и помаци).",SUBJ
cff12fdf-7c3e-464b-9b8d-62848fe217be,"Кюрдският въпрос продължи да се развива по този начин цели 15 години, пречейки на нормалното развитие на Турция през този период, заради огромните разходи във връзка със ситуацията в източната част на страната.",OBJ
bcc0758d-2adf-4a58-8b4f-d81ce5310a84,"Прости сметки сочат, че населението на София вече се е повишило на 3 милиона (неофициално) от 1,2 милиона в началото на 90-те години!",SUBJ
979fdb1d-3bdb-4933-8b0c-6ac1e4ea4231,"Беше ясно, че установената с хода на времето действителност носи белезите на организиран план за прокарване на геостратегически (и не само) цели.",SUBJ
f160a892-e139-4e9d-9f34-75dc85a1f23a,"С тази фраза се има предвид, от една страна, географската действителност на това пространство (която не е друго освен компактната подводна вулканична маса на Егейско море) с непрекъснатите земни трусове и катастрофи, и от друга, символичното му политическо значение като родител на важни космо-исторически събития.",OBJ
3f9654be-390a-48a3-9498-0307d3a21af9,"Неолиберализмът е в безспорна криза от 2008 г., но левите не извадиха нищо в своя полза и не се възползваха от шансовете, които се разкриха пред тях в тази криза.",SUBJ
2c51cdfc-b8d0-4417-847c-baff8de90fff,"Доста мачкана и пренебрегвана в ерата на социализма, тя и сега не се радва на особено признание.",SUBJ
4541b3e4-cde4-4dd8-b227-9ff83dc119e4,С едно-две изключения – пълно мълчание!,SUBJ
390d0404-a76f-470f-af8d-3323f34a88bb,"Няма да откриете, с твърде малки изключения, резонанс и коментари по злободневни въпроси нито в огромната маса от телевизионни канали (с изключение на канал 1 на БНТ), нито пък, още по-малко, по страниците на вестниците.",SUBJ
4beb6d4e-0aba-4577-92f2-d19dcffd7ed6,"Съвсем резонно ни питат за концепцията, която определя подобно събиране на едно място.",SUBJ
52ee86df-08c3-430f-8722-cb7bb1a1fec2,"В резултат на неговото проучване можем да установим, че с една категорична нула България прави компания на държави като Боливия, Алжир, Коста Рика, Нигерия и Пакистан (по това време, наистина, все още не излизаше списанието на Националната художествена академия ""Изкуство и критика"").",OBJ
df9449ae-835a-47cb-bd10-fbf790f03465,"По редица причини, които изискват отделен разговор, проблемите на пластичните изкуства не се фокусират в центъра на общественото внимание.",SUBJ
608582fc-ea25-47e0-9f82-ed6732806499,"Що се отнася до руснаците, те лесно се ползват от интуитивното знание и от логическото знание, в плана на интуицията те превъзхождат враговете с развито ляво полукълбо.",SUBJ
c3c2e48b-9b2a-47a1-9440-c3ebab249dee,Едната надежда е в дебилизацията.,SUBJ
5606f6e1-d932-4e05-9beb-ff7589749b68,Защото продължават дълбоко в съзнанието си да съхраняват традициите на техните велики предци.,SUBJ
48e8addc-f726-4f7f-b607-903ec54aae20,"Поръчах доклада на разузнавателните служби, за да се уверите, че това е нещо, което руският президент Владимир Путин е правил често в Европа.""",OBJ
c9f8be15-44b0-4ab4-946b-de4481662043,"Daily Mail също припомня, че Ванга предсказа атаката на Световния търговски център през 2001 г. и рязкото увеличаване на ислямска държава.",OBJ
1bbbfb7c-c33c-49ec-ba60-2f0c81ee707a,Както и какъв джин се крие в тази бутилка?,OBJ
1cfc5cf2-ebd2-4db8-86ed-38673b2858fc,"Аз обаче вече бях обещала, че ще летя до Алжир с правителствена делегация по случай дните на българската култура там, и по никакъв начин не можех да се отметна от думата си.",OBJ
6bb38f16-6885-4e99-8759-6d905bb93f19,Разказах съня си на една колежка и тя ме посъветва да не тръгвам на път.,OBJ
b9918ed7-f2d1-4339-afa7-6cf4465ccbd9,"Дойдоха и ""Инкогнито"".",OBJ
ca2f83a6-e26e-4332-a947-5b75294f25ce,"Едва ли би могло да бъде и иначе, защото феноменката е била абсолютно неграмотна и несведуща по много въпроси.",SUBJ
27dd024b-9381-4e70-aa6d-dd3247e54cef,Преди две години руската телевизия НТВ излъчи зловещ репортаж за пророчествата на великата баба Ванга.,OBJ
df77ba8e-4a09-44e3-a258-244f87d6f5fa,"За да изпълним тези задачи и да действаме като отговорен фактор за сигурността, трябва да реагираме по-бързо, да подобрим координацията между нашите граждански и военни мисии и да изразходваме по-добре средствата.",SUBJ
14841b51-8511-49f9-bb17-8daacfa71ed8,"Не са един и двама психически неуравновесените хора, които също правят предсказания.",SUBJ
e1821df3-7c27-4344-9e8f-52c110c52af5,"""Хора като Ванга служат на обществото, когато то изпитва несигурност, а тези, които са я покровителствали, са имали интерес феноменът да се разпространява."", твърди той.",OBJ
4a43011f-945e-43f0-be50-1f7873ddca2f,"Но непознатите води не значат фашистки води, не значат комунистически води, не значат диктатура.",SUBJ
88ef214f-c974-45e3-abb5-720313e27043,Самият Обама на няколко пъти е критикувал белите от Юга.,OBJ
abfb05c8-609f-4b99-b46c-e797a3cfc3da,"Разбира се, че има, но смятам, че заплахата е преувеличена.",SUBJ
3e6c059a-d183-4317-a0a5-2676bd43fd55,Така нареченият либерален елит в Америка е изцяло доминиран от демократически възгледи.,SUBJ
a118bfea-6a0c-4941-9d23-94c8965412e3,"Да, има проблем с ислямския тероризъм и това, че някой го казва, не гоправи ислямофоб или ксенофоб.",SUBJ
1fb41cc1-c328-40ae-a68c-bbb10a870ede,"От доста време Холивуд се е превърнал в лъскавото, пропагандно крило на Демократическата партия.",SUBJ
6dcb0fe4-f90f-4111-a2bc-d9b800bffed5,"Има няколко основни причини, които доведоха до избирането на Тръмп и до тази реакция.",OBJ
eb067848-0aaf-476a-bc70-56153219d30e,Целият този ляво-либерален елитарен балон наистина обитаваше един измислен свят в продължение на 8 години.,SUBJ
ef922439-9e06-4107-837d-bb79a2f2c73f,"Така че аз изобщо не съм учуден от това, което се случва.",OBJ
f76d8dbb-ad44-4330-8adf-f6fc5f890e63,"Те се разбунтуваха срещу идеята, че техните общества могат да бъдат използвани за лабораторен социален експеримент.",OBJ
afc6f3b8-1a40-4fe6-96ec-e58fb3350388,"Най-прочутите думи на Мартин Лутър Кинг бяха: ""Мечтая за свят, в който човек няма да бъде съден заради цвета на кожата, а заради характера му"".",OBJ
9a354e0c-1c88-43a1-a17d-9ec7373441b9,"Ако той е бял протестант, то той е виновен за това, което са правили неговите предци"".",OBJ
f0353437-a328-41ae-b355-bef5dbf9614a,Ако си жена със сигурност имаш проблеми.,SUBJ
aeb5afbe-f1b7-4e4f-9df0-6f5c03ed1e0b,"В последните две години много хора се правеха, че не разбират, че Ислямска държава e само една от много десетки терористични организации.",SUBJ
5c5a6785-0e8d-4ddf-9bde-d87d5f3a346d,Наистина не съм сигурен.,OBJ
0994698b-cbe9-4225-8e43-33867b9694f5,"Част от разсекретените документи включват разработки по парапсихология, психотроника и паранормални явления.",OBJ
287651fb-d049-4818-950c-9c0fe154eba9,"Пак мигрантите са виновни, сигурна съм.",SUBJ
957c6378-0ef0-430d-8275-696bc4c208f1,"""Той ще доведе страната до дъното, а конфликтът север-юг ще се ожесточи,"" казала тя.",OBJ
e8988d1e-5abd-4145-b2af-a4c3f147647c,"""Гледах да не се събирам със спортисти, за да не говорим за спорт.",OBJ
dc9d9d67-900d-487c-ad74-e159767557e1,"Всеки ден имаше над 300 души пред дома на Ванга, през септември, когато се записваха за годината, целият площад в града беше пълен.",OBJ
6d0e5015-c92f-4411-a353-daf5a1ef553f,"Преди това тя идвала при Ванга и тя й заръчала – като го няма мъжа ти, ще вземеш един човек от селото и каквото пред прага ви е заровено, ще го хвърлиш накрая на селото.",OBJ
601d7b29-421c-4e8a-a628-ff93628cb87f,"Лекувах се, като пиех по 3 литра вода на ден, а също така вземах 3-4 пъти на ден витамин С и консумирах много плодове – никакви антибиотици.",OBJ
142b6e44-3d40-4376-9cb6-7c4c663f4be0,"Също така винаги първо благодаря на свети Атанасий, той е мой патрон и на 18 януари всяка година правя курбан в негова чест, както Ванга ми е каз4ала, защото той ме е спасявал и ме закриля.",OBJ
10fbc991-550d-4101-b4d0-44f82225c084,"""Правете си изводи сами...""",OBJ
6cd79808-b161-4137-b2ae-bfd413d2b176,"И Ричард Ран и Роналд Ът се кълнат, че такава част никога не е имало сред документите за плана.",OBJ
28186972-a88e-4a34-a747-e7bfbc4b824a,"Задават се обаче трудни дни за Европейския съюз, прогнозира Вера Лион.",OBJ
bc95e393-b2bf-4b86-ab70-cd5b774a8030,"Инфлацията, търговските войни и спекулативните балони могат да ни връхлетят много по-бързо от една Трета световна война и да засегнат много тежко отслабените страни от ЕС.",SUBJ
53507b94-ac52-4c31-aeeb-b610f3afcb36,От отвъдното старицата обяснява света с безупречен петрички диалект.,SUBJ
0ba71d44-96cb-4dcb-9137-a4d4c6a243b9,"Тя познава добре играта като бивш прокурор, министър, притежател на докторска ДЕСЕртация от УниБит и Рицар на Ордена на тамплиерите на Йерусалим.",SUBJ
1a0c2393-7d94-4f52-bac6-47592931d369,"Ванга изплува като видение или далечен спомен на различни хора, особено Нешка Робева, но винаги е права.",SUBJ
cc2d79bc-66be-4d78-bf22-2ed1d629b045,"И за пръв път, откакто стопанисвам ""От Извора"", мога да кажа, че съм доволен от всеки материал.",OBJ
75afb194-fef2-41f9-9ac8-eebcea614e53,Съдействах и за разпространението на печатните бройки.,OBJ
e9ce55e5-0654-4924-956f-9816f4225e21,"Опитах се да проведа някакъв разговор, но, уви, от другата страна получавах враждебни послания от сорта на: ""Това мирише на социализъм"", ""Днес се слуша друга музика, разкарай се, пенсионер смотан"".",OBJ
3aadd59f-70c3-4157-85f2-315809406103,"Накрая, за да не си хабя нервите излишно, просто отсвирих собствената си публикация и кротко, свил перки, се катурнах в леглото, зер беше 23.30 вечерта.",OBJ
b441b030-f910-4c84-b018-867373107ec1,"""Получено е съобщение от Пентагона, че една от нашите подводници клас ""Подейдон"" току що се е сблъскала със съветска подводница.",OBJ
f047fa58-1157-41ba-9a49-96d4814de874,"И двата кораба с изплували на повърхността, но след това съветската подводница отново се е потопила във водата.",OBJ
7718584c-aea2-44d6-bb53-86e12eb6e439,"Според неговите видения, в периода ноември 2017 - април 2018 година в България има голяма възможност да бъде извършен атентат.",OBJ
4dfdf034-c4da-4633-8f15-d31d7bb33f7a,"Според хора от обкръжението и на двамата не е изключено вече да се е намърдала в леглото му, въпреки че той има друго официално гадже.",OBJ
4387c194-442e-45fe-bf07-5e0c1091cc8b,Добрият тон между нас и Турция ще бъде запазен.,SUBJ
750ece90-13b4-4bae-b41f-0867772b8a35,"""Ще има обаче опит за покушение срещу Тръмп"", добави той.",OBJ
b6c893db-c764-4e9b-bc53-d53a448cb0e3,"Триъгълникът САЩ-Русия-Китай ще тръгне към виден икономически подем, предсказва още Караджов.",OBJ
065bd1e1-fc6a-41aa-bfe0-b7260f088ec0,"Той също шокира всичките зрители с твърдението си, че през периода от ноември 2017 до април 2018 може да има атентат в България.",OBJ
67cc645f-81a1-45d6-8d22-46d2b47c3c52,"""Тепърва ни предстои и още един арктически студ.""",OBJ
0a388e0a-f6a0-415b-a562-4ddfe9d8c636,"Добрата новина от Турция е, че нови имигрантски вълни няма да има.",SUBJ
d9594241-dca9-440f-816d-d11b233bbd2b,Лятото обаче ще настъпи по-рано.,OBJ
8867fa2e-2b3e-4725-a170-95733d7c54d8,"""Радев няма да е кукла на конци.""",OBJ
d9b25908-da96-4cce-ba2d-ea21746c4b35,"""Радев няма да е кукла на конци.",OBJ
8c3c3962-38ee-4c78-9b1d-be479ea30a31,"По думите му, новата първа дама ще бъде доста по-активна от предшественичката си.",OBJ
ccee7776-87e7-4e84-a39a-a831b4e29f06,След юли всичко в страната ни ще се поуспокои.,SUBJ
9c463ec4-13ce-42cc-8fbd-f00e7c666107,В какавидите на пчелните колонии са намерени нива от 13 до 200 части на милион (PPM).,OBJ
e8d14e79-24df-4060-8ce0-a89667e735c8,Планът му крие и огромен риск.,SUBJ
fc75af53-3f7b-4649-8420-eb8ca58a88ed,"""Пробвал съм го на собствената си глава, макар и да не прекалявам с пиенето, но как да прескочим тежките коледни и януарски празници.""",OBJ
be44af43-cff0-4141-9df7-37f0906d0b20,Трета световна война няма да има.,SUBJ
242ec4bd-542e-4262-9991-f81d85abc8b4,Дано си спомняш кой е Караибрахим в летописа ни и дано да съм лош пророк.,SUBJ
19b63ad8-90a8-4bd5-a568-683ecef5e0c9,"Та светът вече прелива от Местановци, които го водят към Апокалипсиса.",SUBJ
ad97ff51-6076-4a1b-b0fc-deabe99c2efa,"Твърде суетен си, за да го отречеш.",SUBJ
6eda5dc0-4a2f-4b16-baad-7373212f64e1,"Бивш говорител на ""Мултигруп"", масон.",OBJ
3de3775c-9057-44e1-b88b-f4df737857d4,"Това е актуалното му прозвище, ако не си чул.",SUBJ
3ade5d3a-cbce-45c0-b7fd-bd5d3760b91f,Девраха Баба е мъдрец и предсказател прославил се в цял свят.,SUBJ
e5048392-458d-43c8-9533-c8677252a4d0,"Хората дошли до отчаяние от липсата на основни храни, като млеко, ориз, брашно, - щурмуват склада на Супер маркет, в град Гуаяна, и по време на бунт бил застрелян 23 годишен мъж...",OBJ
ee3f4f63-f9ee-455a-8651-424b1f48f297,И това ако не е подмолен саботаж.,SUBJ
7da00ba6-e598-4a0e-8b5b-d8322cf9429c,"В хода на проверката в магазините са открити дрехи, носещи запазени търговски марки ""Адидас"", Найк"" и ""Пума"".",OBJ
f68d9f6a-b216-408b-8276-f98056f819be,Определена е демакарционната линия между двете армии.,OBJ
61a47304-9cf8-48a9-9f75-7a3b5831c64b,"Тя и съпруга й Иван кръстиха първата си рожба на името на министър-председателя, по собствено желание.",OBJ
f9c1c650-df64-4ab5-b91e-c5709244222b,"Тази година ще се ограничим в това да бъде безплатен ден и да бъде малко по-различна беседата, която предлагаме на нашите посетители.",OBJ
31d00b7c-e535-476f-a89e-867ae1bde50f,Не може заради един народ да страдат другите народи.,SUBJ
3fd43b21-9876-46d5-aa4c-1e969d4accae,"Според тях Русия е голяма заплаха за САЩ, равносилна на Ислямска държава.",OBJ
4d460460-384f-4b27-85d3-d3424393534f,"Семейството се надява, че малкият ще ги изненада навръх рождения си ден и си ще направи първите си самостоятелни крачки.",OBJ
2743179a-ed7e-4f88-85ad-fdc1eab3e94b,"""Трябва да почитаме празниците и традициите си, защото само така ще оцелеем"", е едно от завещанията, които ни остави Ванга.",OBJ
be777220-9e51-4b6d-84ca-743042add968,"В най-развитата страна в света, с най-скъпо и същевременно неефективно здравеопазване (18% от БВП или почти 2,5 пъти БВП на Русия) има хора без медицинска грижа.",OBJ
c903ec88-ce07-4ed9-89f1-df735c773493,"Ако вземете пари от застраховка, губите много права.",SUBJ
730a6cbe-4ab9-4825-9145-01dc2fefbeca,"Решението е подписано с особено мнение от трима върховни съдии - Веска Райчева, Ваня Атанасова и Диана Хитова.",OBJ
d9d79362-8249-4d4a-b853-ba407284932e,"29.01.2017 г. Ето този принципно важен, според мен, мой статус: Демокрацията, инфектирана от вируса Тръмп е изправена пред безпрецедентно предизвикателство.",SUBJ
df3a9f66-9258-4e67-83b6-55038ca6928d,Пълчища тръмповци като хлебарки ще налазят Европа ако Тръмп не бъде озаптен.,SUBJ
2c0a40ea-05f4-4ed0-a8f9-491753dc2c1f,"""Хайде лека нощ!",OBJ
ad6d7279-0b4a-4e78-9dd5-bf2de0345567,"Плодните дръвчета като ябълките и черешите се счита, че са от по-високо качество, отколкото са другите дървета, обаче и това е теория, която изисква още изследвания.",OBJ
eba32df6-d5e0-471b-9e4b-19fd46546a6f,"""Днешната ни забързана епоха, с високите си изисквания към всички хора и с оскъдното си свободно време, действително има нужда от такива помощници.""- Мария Требен .",OBJ
0c869045-a162-4131-b27f-7b1198699228,Зимно време тя почти не се осмелявала да излиза навън със синьо-червения си нос.,SUBJ
7beb47dc-7e6e-41f6-b0a5-9f819a148ddf,Много от хората разчели това като поредното чудо – добра поличба за светостта на бездиханния им патрон.,OBJ
d648512c-a165-4953-8aaf-e97c3118e7e5,Постепенно последователите започнали да се заселват по околните поляни.,OBJ
7f673253-62a6-4018-9f59-160bbceff86d,"Те свидетелстват, че минути след като Дънов е положен в пресния още гроб, се чул оглушителен тътен.",OBJ
0802a71d-0713-4f81-8fd6-89c168c4c7cc,"През 1927 г. по проект на архитекта Руси Николов е построен хубав салон, в който Дънов чете своите беседи до края на земния си път през 1944 г. В този салон той е положен за последно сбогом с българския народ.",OBJ
a97b74fb-8f0e-4196-9e02-1eaccdef0244,"Междувременно сред неговите най-близки сподвижници тръгнала дискусията къде да бъде положено тялото му, което вече било неофициално обявено за нетленно.",OBJ
815180f7-1d21-4348-bcdd-35549b1be7a7,"Той разказа, че дядо му навремето е пътувал цяла нощ с трена за погребението.",OBJ
eb060edb-138b-48c2-bbd2-36fff29323d3,"Затова смъртта му буквално е наречена ""заминаване"".",OBJ
cd58c86c-5e3d-4001-932e-24f1c4482e4a,Значи му липсват знания и умения за министър-председател.,SUBJ
fd212a41-7731-4b99-b3fe-256f28b0830f,"Понеже няма защо да й се дърпат конците, тъй като е предназначена именно за това: нищо да не прави реално.",SUBJ
a5d1a388-8fd3-4048-8974-4389adccdea2,"Но и това не го спасява, та трябва да се крие в Никопол, където нашествениците го заколват като добитък.",SUBJ
721fb6d8-f448-4c39-8741-be08b097493d,Но между страх и страхливост има огромна разлика.,SUBJ
a3ea661c-c30f-41a5-a66d-67a235aa2b5d,И Виктор Орбан не се страхува да говори това – на фона на гробовното (в съвсем буквален смисъл) мълчание по този въпрос от страна на лигаво-мазните еврочиновници от Брюксел.,SUBJ
ea40bdd2-8505-4167-8ced-756a5b3bcae7,"Според нея, Донецката и Луганска народни републики ще одържат победи (без да споменава какви точно ще са те), както и Сирия.",OBJ
0168ced2-4429-4d87-9e26-89c8a4d59dbb,"Изводът гласял, че източникът на това е едно дългочакано паранормално явление – възкресение чрез дематериализация.",OBJ
1609668f-1b25-48e0-aad2-c9392cbd1b24,"По рано днес земетресение с магнитуд 5,3 по скалата на Рихтер бе регистрирано в района на турския град Измир.",OBJ
1ddf9fe9-1887-4083-8837-03586707af73,"Лион отбелязва, че през 2017 г. брутният вътрешен продукт на Русия ще се увеличи значително.",OBJ
d1c579dc-6286-4d65-9565-40b23aa6d3a8,"Сега, когато в САЩ избраха Тръмп, Владимир Владимирович сам ще поиска да остане президент.",SUBJ
a39ce500-8156-4dec-b318-83f0a10556eb,"След като научил какво е казала петричката врачка Хайтов като най-ревностен търсач на костите на Левски му дошло на ум да провери по товарителниците къде са били извозвани отпадъците от църквата ""Свети Петка Самарджийска"" , за която твърдеше, че именно там е гробът на Дякона.",SUBJ
88babcfd-6bdb-4e0d-9d2f-6709fddeab76,"Преди 3 години се прибирала в България след 15 години преди това била в Гърция, където работила като гледачка на възрастни хора.",OBJ
56bd17b0-7962-45cf-8ec3-369b09866304,Това е много важно!,SUBJ
4ed517d1-4ff4-424f-bc29-e7e547bd12e1,"Вярно е, че сме свикнали да живеем с малцинства в Османската империя, но това още нищо не значи.",SUBJ
3a1029ad-668d-4532-bc3d-bbec28ecb262,"От друга страна,за тях съществуването на България е било заплашено- враждебно обкръжение, вътрешно напрежение, лява опасност.",OBJ
f9b4db02-73e0-468e-b73b-c878b5f1483a,"Едното начало отвежда към Русия, към русофилите, другото – към Вотан, единния бог на арийския народ…",OBJ
94802bc8-03ff-441f-886e-5e745fbedead,"А болшевизмът е изключително силен дразнител за България, имаме силна комунистическа партия, партия която е готова да отиде на въоръжен сблъсък – тя има около 30 хиляди члена по времето на Стамболийски – тоест, тя е мощна партия, намира се във великолепна форма и е силна опозиция на дясното.",SUBJ
1fff8b56-53e0-4a14-8ea6-2f90ceb89a95,"Искате да кажете,че извършените вандалски акции им печелят някакви симпатии пред обществото?",SUBJ
dd486a7a-dd0b-412b-9355-f4a6c3348433,Русия отново е голямото страшилище.,SUBJ
463743e0-d952-40be-a145-447dbc49ca25,А ако американските и китайските сили не започнат свой конфликт?,OBJ
541ae14b-f18f-4e46-a557-4ef3735d0985,"Hяĸoи oт пpeдcĸaзaниятa нa пpopoчицaтa щe ви нaĸapaт дa ce зaмиcлитe Oвeн тoвa пeтpичĸaтa пpopoчицa пpopoĸyвaлa, чe щe дoйдe дeн, в ĸoйтo caмo мoмитe щe paждaт, a жeнитe – нe.",SUBJ
bd7f42f3-21b6-4eaa-880f-dfb7b943c95c,"00:02 08-02-2017 Често чуваме, че никога не е късно.",OBJ
9150cf65-9bd5-4d3a-84f3-abbd34ced4eb,"Но с времето пораствате и забравяте тези, които са ви дали живот.",SUBJ
f9f534ff-f10b-44f8-8d13-ef2b4994ed9d,"""Виждам, че Николай Хайтов дири кокалите на Левски и около него има един брадат мъж.",OBJ
e85a42bc-d092-4675-a49a-97ad0c509230,"И чак след това Земята ще започне да изстива"", предупреждава Вера.",OBJ
c131f5b8-715b-48ff-9632-e088138f5b51,"Ако се знаело това, хиляди са щели да се стичат в ""Света Петка"" на поклонения пред Апостола.",SUBJ
a7afcac1-83f5-4d67-a695-ba6a6d3487ac,144 години от обесването на Васил Левски повечето загадки около неговата светла личност все още не са разплетени.,OBJ
49792960-ed34-4f71-b67e-013ec584c662,"Съществува версия, че след свалянето им от бесилката тленните останки на Дякона са заровени в гробището за престъпници на София, а после родолюбиви българи са ги преместили в храма ""Света Петка Самарджийска"" в подлеза при ЦУМ.",OBJ
a579ede3-a555-4dc0-a143-f7c914a867b7,Писателят посвети голяма част от живота и делото си на мистерията с гроба на Левски.,OBJ
03e05208-5294-4dcd-9d19-2dfbe80321a2,"Тодор Павлов, председател на БАН и сив кардинал на БКП, нарежда находката да бъде тутакси изхвърлена.",SUBJ
e285fca0-8798-41fb-b151-13d429b341b2,"Очаква се Марин Льо Пен да спечели на първи тур, а да загуби на втори.",OBJ
c2198a20-3547-40e8-92c7-3714db33be17,"Резултатът може да заздрави Евросъюза, колкото и да не ви се вярва.",SUBJ
ca7b69d7-1c0e-4cf1-b72b-f2b8e5747c3c,"Матинето е време, в което се срещаш с приятели ,запознаваш се с нови хора и заедно обменяте опит ,впечатления и емоции...",OBJ
04a71752-3b47-4219-bfb6-54a9fa449404,"Уча се всеки изминал ден ,всяка секунда и с радост споделям наученото и опита ми .",OBJ
f8414be4-748c-4f9d-b51a-69d815dd9b6f,"С радост усетих ,че много добре правя Коректори за дома и градината с полу - скъпоценни камъни и естествени материали,както и лични Амулети-освен с материя ги ""зареждам "" и с енергийни спирали които оказват благотворно влияние на собственика им.",SUBJ
c904dcfc-63b6-4cb0-8b5c-676cdc25d7a9,"От 2001 г. досега е сценарист в ""Хъшове"" и ""Шоуто на Слави"".",OBJ
37f8c224-90dd-45fc-9b47-057387b9f766,"Но същевременно леля Слава казваше, че най-много се бърка във времето.",OBJ
d264ffbe-b288-48a4-b6c4-e40bac6c59ec,"Но ме бяха предупредили, че ще видя жена с по-силни способности от тези на Ванга.",OBJ
999b0df0-2a76-43f1-bac1-062b26097f98,"Казваше за тях, че няма добри и лоши.",OBJ
0ab3617a-5948-4a59-9f5c-cb26b6997bed,Вайшопт има предвид пърното отхвърляне на всички правителства и тяхната замяна с неговата Глобална система.,OBJ
ec8d26ec-926d-42ea-ac8d-1617323f5efb,"В основата на кръга стоят думите Annuit Coeptus, което в буквален превод значи ""Известявайки рождението на"".",OBJ
eed31f73-aebd-456c-b601-9b63239b7109,"Според тях, това е неизбежен процес и трябва да се осъществява по естествен път с мирни средства.",OBJ
f40f667e-e556-4961-8aed-d1605a31bf51,"Използване на предубедени ""експерти"", коментатори, които да анализират информацията в необходимата за медията светлина, без да се представят алтернативни позиции и други гледни точки.",SUBJ
969f09b3-b238-4821-b0bf-7d47a2384ba5,"Странното обаче е, че тя направи достигането до истината не по-лесно, а по-трудно.",SUBJ
610500ca-1d5d-4c7d-b97b-c9cda7c23e44,"Поставяне на информацията в контекст, който я изкривява.",OBJ
a28bac3e-8f17-4d1f-8082-f0bcc7265ee0,"Факт е обаче, че каналът се излъчва в 38 страни по света, има милиони регистрирани потребители в Youtube, а повечето от тях са от Европа или САЩ.",OBJ
95943084-c849-4f12-b3ff-39b5b802602f,"Той обаче също твърди, че това не значи, че вярва на телевизията, когато става дума за действията на Русия, в това число и по света, и в операции като тази в Сирия.",OBJ
1160d83d-aa66-4ade-b8c4-97c6dfae95dd,И резултатите са прелюбопитни.,SUBJ
eb079cc7-1081-4022-8244-dc15a99dd612,"За нещастие, поради абсолютно приемлива за път обстановка автобусът се обърка заради параноя, че все нещо ще стане и изпадна в кома.",SUBJ
e864e3eb-ffea-4e5e-b4c3-bc03d35e3d7f,"""Това нейното не беше живот – всеки ден имаше болка"" – разказва Мурджев.",OBJ
66f91acf-55f0-4900-a58c-e5c72bdf93a1,"Той заяви пред в. ""Вашингтон пост"" през миналия месец, че ""ние сме свидетели на раждането на нов политически ред"".",OBJ
bd5b6f0e-c606-496f-9634-418781db44d8,Не можа да види Бялата лястовица.,OBJ
fa9a3108-ea96-492a-a623-107a858ff1ba,"""Ние, вие и аз"" е моноспектакъл, изграден върху поетични творби от Миряна Башева и музика на Стефан Димитров.",OBJ
b4457803-cbc2-42c9-a310-c02d79ce5566,"И стиховете, и музиката са умело преплетени в сюжета на пиесата, която актрисата Сашка Братанова определя като музикално-поетично шоу.",SUBJ
0c32f67d-26b1-4f47-aa80-eff71b9a4aa5,"Повечето българи помнят Сашка Братанова като една от главните героини в ""Момчето си отива"", както и с образите в десетки филми между 70-те и 90-те години на м.в.",OBJ
cb6ae721-8887-43cb-9978-77165c0c7c21,"Още не сме установили следващите заглавия, но на 11 февруари мога да поканя почитателите на театъра да видят ""Ние, вие и аз"" – представление, което аз много харесвам и обичам.",OBJ
0e40eaa2-d815-4c95-806a-6190c59d24c8,Винаги съм била голям фен на оперетата.,OBJ
3825f7da-6396-4147-90b6-11c5a3326554,Тръмп и Маккейн нееднократно се нахвърлят един срещу друг с взаимна критика.,OBJ
05913322-0bd0-4858-a1ca-88ee761782aa,"Палемон като един от синовете –князе на убития Първожрец и Император Анастасий I, сега Свети Анастасий,организира голяма група жреци и аристократични фамилии от Метрополията на империята–България,и ги повежда преследвани от византийците–изродените им роднини от Дуло, за да ги спаси от превратаджиите на север към днешните земи на Литва.",OBJ
530b7f3c-0657-4162-aaee-7be184927c74,"2,5 процента за въоръжаване,а?",SUBJ
2c7a8878-336f-42cb-bb40-66430f61c3f0,"Политическата форма на глобализация доведе до изземване на националния суверените в Европа чрез създаването на еврото и чрез Лисабонския договор, подписан през 2007 г. от всички европейски държави.",SUBJ
899b93c8-d538-4cc4-9280-58a3f371f475,"Както може лесно да се разбере, тези три доктрини са централни за контролирането на целия свят.",SUBJ
2ef8f5f6-88ad-4872-900d-47b26d980b77,"Глобализацията наложи концепцията за управлявани от собствените си граждани суверенни държави да бъде заменена от международна суперструктура, ръководена от САЩ, което още повече изтласка гражданите извън процеса на взимане на решения.",SUBJ
77217cce-4639-4607-9c68-3ad888699205,"Но съществува подобен влак, което вероятно е предизвикало провокацията със самолета, и то по време на Страстната седмица.",SUBJ
